income,loan_amount,interest_rate,previous_loan_status,debt_to_income_ratio,credit_score,employment_type,co_applicant,institution_ranking,loan_status
516915,919807,10.318717665050166,1,1.779416345047058,886,0,1,3,0
699876,768675,13.736185287372153,1,1.0983016991581367,456,3,0,4,0
1894164,252416,14.955689004906878,1,0.13325984444852715,863,2,1,4,1
811213,628533,10.827144493446816,1,0.7748063702134951,387,1,0,1,0
968734,617344,13.124738210441716,0,0.6372688477951636,612,0,0,4,0
1314934,825024,8.269410243366753,0,0.6274261673969949,365,3,1,4,0
1659119,1419277,8.05743957447291,0,0.8554401462462909,319,1,0,4,0
247057,1378263,9.027037209945602,0,5.578724747730281,332,1,1,2,0
1516870,480634,11.725072626736491,0,0.31685905845589935,857,0,0,1,0
454726,799971,11.821916892550988,1,1.7592374308924494,372,1,1,3,0
478176,546507,8.152394346494507,1,1.1428992672154186,642,0,1,4,0
1775062,1081008,6.332099241366286,0,0.6089973195302474,432,3,1,2,0
908754,315972,11.323962564655085,0,0.3476980568998871,354,3,1,4,0
1137583,1215232,6.283258621887645,0,1.0682578765681274,360,1,1,2,0
1415868,1115663,10.7849250822933,1,0.7879710537988005,819,0,0,1,0
344931,1392057,11.93422128056309,0,4.035754977082373,571,2,0,4,0
1692252,186554,12.006114963944515,1,0.1102400824463496,545,3,1,2,0
362491,535757,12.534721106595967,1,1.4779870396782264,475,0,0,5,0
1629585,232024,13.728594215656646,1,0.14238226296879267,616,0,1,5,0
601921,1235111,9.999589919647885,1,2.0519486776503895,430,0,1,2,0
460910,817524,12.302491895295713,0,1.773717211603133,401,1,0,4,0
1271812,1491296,11.191727353658367,1,1.1725758209546695,609,2,0,4,0
287955,345767,6.866399397976826,1,1.200767481030022,591,1,1,1,0
1989450,85634,5.256896448694082,0,0.04304405740279977,794,3,1,1,0
827433,426742,7.845413856769338,1,0.515742060082206,660,1,1,3,1
1919294,361478,9.430337063376193,1,0.18833904550319022,637,0,1,1,0
1479361,905080,11.171059444286563,1,0.6118046913498463,878,1,1,4,0
1343490,596495,13.499593305032054,0,0.44398916255424303,309,0,1,3,0
407990,523866,6.962457167061657,1,1.284016765116792,348,2,0,1,0
578387,655842,6.255497898984771,1,1.1339155271470487,786,1,1,2,0
738884,657564,14.634799474743275,0,0.889942128940402,620,1,1,5,0
1196261,1027022,6.080445593764071,0,0.8585266927535045,868,1,0,1,0
1905215,1413501,9.784910701071892,1,0.7419115427917584,432,0,1,1,0
1442845,758140,10.855637287933018,1,0.5254479864434503,882,0,1,2,0
592417,242512,10.413744209074382,0,0.40936029857347106,382,1,0,4,0
1180020,1011703,5.8603215703294325,1,0.8573608921882679,356,1,1,2,0
338155,241420,5.570269140036194,0,0.7139329597373986,675,2,0,1,0
1369250,760644,6.054834274610357,1,0.5555187146247946,648,2,1,4,0
1106739,1301772,10.855876838726125,0,1.17622312035629,570,3,0,3,0
1505289,1298495,10.443448876343211,1,0.8626217291164686,782,2,0,1,0
1690077,307324,7.3374079203674425,0,0.18184023568156954,410,2,0,2,0
743351,769449,11.377741418455916,0,1.0351085826211306,375,2,1,3,0
267642,917780,13.200675020556494,0,3.429132946249094,457,0,1,5,0
290093,480599,5.415789598465937,0,1.6567066423526249,831,2,0,3,0
1756182,425960,9.981299435480423,0,0.242548892996284,628,2,0,2,0
417215,784042,11.893104121026903,1,1.8792277362990304,421,1,1,3,0
1955856,697341,7.523119270696871,1,0.3565400520283702,340,0,1,2,0
1932465,1282541,8.07770905293149,0,0.663681360335116,466,3,1,1,0
235954,1265468,11.136379029893838,1,5.363197911457318,322,3,1,4,0
1276432,184832,13.979352934437369,1,0.14480364014690952,578,2,1,5,0
726861,1251838,13.099244203028993,1,1.7222522600607268,768,3,0,4,0
759655,117411,10.831302190995835,1,0.15455831923702207,699,3,1,4,1
695553,335521,12.302217177572492,1,0.48238020682823596,308,3,0,4,0
962092,1037073,8.648224702077986,1,1.0779353741638014,312,2,1,2,0
1086040,1136787,11.409655280987577,0,1.046726639902766,351,3,0,2,0
522918,263981,9.66181591127557,1,0.5048229359096454,508,2,0,5,0
1272328,315888,6.89936136457561,1,0.2482756018888211,849,1,1,2,0
1041461,830926,12.017382738772572,1,0.7978464868103559,701,1,0,2,0
348757,337139,10.56464637348822,0,0.9666874069911141,490,3,0,2,0
1562413,608830,8.586215819535914,1,0.3896728969869042,350,1,0,2,0
316739,60651,14.113391900786308,1,0.19148573431121524,692,2,0,1,0
1486585,1197815,5.209341178267333,1,0.8057494189703246,599,1,1,5,0
980316,915363,8.15773151249496,0,0.9337427931401712,495,3,0,2,0
1456556,938544,5.568813977776466,1,0.6443583356904918,716,2,1,5,0
1505185,487625,12.665273162216272,0,0.3239634995033833,719,0,0,3,0
1637398,1253954,12.021074541137926,1,0.7658211381716602,821,2,1,1,0
536676,1248734,8.31352218736317,0,2.3267930744061593,655,1,1,2,0
1592714,1422070,11.75662902207073,0,0.8928596094465171,447,0,1,1,0
1566853,383569,8.959372261959498,0,0.24480216076428357,664,2,0,1,0
1214929,546574,12.562537914224343,1,0.4498814334006349,663,0,1,3,1
1766847,479852,9.541836627367061,0,0.2715866172905747,701,0,1,5,1
523412,494865,9.122797278316655,0,0.9454597907575677,791,0,0,1,0
685417,305948,14.347299154883009,0,0.4463676856570526,528,2,1,4,0
1680035,911069,7.508790998907003,0,0.5422916784471752,874,1,0,3,0
388456,906626,6.2044733999656545,1,2.3339219885907285,836,2,0,4,0
755941,913349,10.845431132594582,1,1.2082278908010016,567,1,1,3,0
1406305,114200,14.693218122841788,1,0.08120571284323103,704,2,0,4,1
428504,1204424,8.778392137271867,1,2.810764893676605,310,2,0,4,0
1894693,156022,5.620367636287815,0,0.08234684985905369,619,2,0,1,0
852665,751979,8.393052673095674,1,0.8819161100784012,425,1,1,1,0
1774486,830741,10.059316543195585,0,0.4681586667913976,605,2,0,3,0
773044,1160644,6.619230066322137,1,1.501394487247815,810,0,0,5,0
1289385,520529,11.58102218056492,1,0.40370331592193176,388,2,0,1,0
1789589,936364,14.977493890102005,1,0.5232285178328655,654,0,1,1,0
916756,211445,9.517394759814438,0,0.23064479534358107,651,3,0,2,0
251226,1235679,8.547285567302126,1,4.9185952090946,313,3,1,1,0
699512,274605,9.007041668344666,1,0.39256653209666165,556,1,0,5,0
1854046,253047,6.151461783952011,1,0.13648366868998935,508,1,1,2,0
1724357,859217,13.832736014262238,0,0.49828254821942325,580,3,1,4,0
1277978,299768,9.14825655521352,1,0.23456428827413303,742,2,1,4,1
1252839,734029,8.872744114248412,1,0.5858925209065171,688,2,0,2,0
1240993,1193051,11.596902729304743,0,0.9613680335022035,782,2,0,2,0
1426476,560370,9.420334209311235,0,0.39283521068703575,446,3,0,2,0
772212,576570,11.48233468807846,1,0.7466472937483489,578,0,1,3,0
536326,739984,5.614462901307875,1,1.3797280012529693,820,1,0,5,0
424137,270972,13.137233437222275,1,0.6388784755868976,733,0,0,5,0
1700844,1261353,14.405039528794026,0,0.7416041682835111,443,3,1,4,0
1129168,258944,11.48765386159386,0,0.22932282884389213,588,0,0,4,0
1546457,1042382,14.545659288588107,0,0.6740452531172868,685,2,0,4,0
563476,1335016,6.514323143699633,1,2.3692508642781593,313,2,1,1,0
1600283,778342,9.774161894803537,0,0.4863777219404318,556,0,1,4,0
1933309,1411303,11.018067339454472,1,0.729993498194029,645,3,0,2,0
1759161,57461,10.817366474211866,0,0.032663866468162946,644,0,1,4,0
891757,846948,9.014617790890433,0,0.9497520064322456,699,2,0,2,0
590719,522501,8.380844093662613,0,0.8845170038546246,506,2,0,3,0
1727937,1247162,6.268240225504188,1,0.7217635828158087,471,3,0,1,0
1349947,1096161,8.917424505622781,1,0.8120029897470049,763,0,0,1,0
762997,433395,6.626608151054851,1,0.5680166501309966,569,2,0,5,0
1233578,544178,12.343656764922184,1,0.441137893185514,520,2,1,3,0
1440768,281496,7.0883093549459,0,0.19537913113006397,451,0,1,2,0
1398898,742148,5.5856530528453385,1,0.5305233119212409,482,0,0,3,0
221172,610315,10.523661378172342,0,2.759458701824824,698,1,1,1,0
735843,929979,10.952297327194016,1,1.263828017661376,371,3,1,2,0
1196121,223921,13.719130612805055,1,0.1872059766528637,717,3,0,3,1
1826140,723218,10.769816124176819,0,0.3960364484650684,582,0,1,1,0
781780,653291,8.454808537234458,0,0.8356455780398577,373,3,1,2,0
908362,757755,13.030118815263204,1,0.834199361047688,654,2,0,2,0
713319,614046,10.40278893187421,1,0.8608294465729919,796,0,0,1,0
980298,366456,5.792802846311917,0,0.3738210217709309,627,0,0,2,0
1076031,1429390,10.658505603132467,0,1.3283910965390402,834,0,0,1,0
1470896,1084262,14.080185454216624,0,0.7371438905265906,879,1,0,4,0
1666554,132279,8.963126254982205,0,0.0793727655989545,746,3,0,4,0
1259622,65434,7.963258018998001,0,0.051947330230815277,672,1,0,2,0
428071,769407,6.4346945701802,1,1.7973817427482823,661,2,1,2,0
578165,490991,6.514455219353573,1,0.8492229726808092,392,3,0,1,0
908662,387913,9.327714843418189,1,0.4269057141159199,620,1,1,2,0
616366,378821,10.956798241615296,1,0.6146039852944517,623,0,1,5,0
1515573,133555,5.8061540516960175,0,0.08812178628149221,683,1,0,4,0
1212117,226806,14.395685890251658,0,0.18711560022671078,874,0,1,2,0
845188,483819,12.55133617445196,0,0.5724395045835956,645,1,1,2,0
1731191,1049430,10.866239182836626,1,0.6061896116604119,402,1,1,3,0
615008,118803,13.284386709389908,0,0.19317309693532442,514,1,0,2,0
1831993,857744,5.801867568121133,0,0.4682026623464173,491,0,1,5,0
1454126,798736,9.768388777331243,1,0.5492894013311088,493,1,1,4,0
444883,749539,11.300931268616633,1,1.6848002733302914,679,3,0,3,0
1886994,295404,13.286529061182893,1,0.15654739760698763,702,3,1,1,0
1709090,692249,12.834695600492676,0,0.4050395239571936,899,3,1,1,0
1149491,1401099,7.770692497133997,0,1.2188864462618672,310,0,1,4,0
871210,67297,14.408801695592043,1,0.07724544024976757,486,0,1,1,0
1129616,838443,6.243458414308703,1,0.7422371850257079,314,3,1,5,0
1370365,1218810,13.751336186211521,0,0.889405377399452,596,3,0,2,0
879418,618302,14.709402496046186,1,0.703080901232406,710,3,1,4,0
900780,979242,6.771535232226256,0,1.0871045094251648,884,2,0,3,0
1811754,1277146,12.220660642037853,1,0.7049224122038643,351,3,1,2,0
1314593,833152,5.402855187779984,1,0.6337718213926288,327,1,0,1,0
1426952,847552,9.05422825139155,1,0.5939597127303511,876,2,0,1,0
1936857,1383572,10.16283299197674,0,0.7143387457101893,316,2,0,3,0
699137,1439959,10.806452259096341,0,2.059623507266816,650,0,1,5,0
856884,1492721,14.359372482485595,1,1.7420339275794623,727,1,1,3,0
824712,561603,11.722506872941947,0,0.680968629048686,528,0,1,4,0
893264,665863,9.812779512192371,1,0.7454268838775546,509,0,1,3,0
1041344,1093659,13.096750362658893,1,1.0502379617110196,730,1,1,1,0
1806872,557365,14.50532820954409,0,0.30846955401378734,593,0,0,5,0
1641852,1247086,5.220661486822909,0,0.7595605450430367,881,1,0,5,0
1978602,1278163,14.825212722560387,0,0.6459929788810483,403,1,0,3,0
807847,1072788,5.861321390636803,0,1.3279593784466612,503,0,1,4,0
1303913,878791,13.143867792687614,1,0.6739644439467971,352,3,1,1,0
1097048,410890,7.803347525514125,0,0.3745414968169123,674,0,0,2,0
1524070,799122,6.321796577538717,0,0.5243341841254011,353,2,1,5,0
1272930,695194,9.39855639713835,1,0.5461368653421633,575,0,1,3,0
1293762,251260,11.439565794476135,1,0.19420882666209086,634,1,0,4,0
752433,827881,8.80951845023475,1,1.1002720508005364,330,2,0,4,0
627236,883525,5.54565408282699,1,1.4086005905273293,434,1,1,1,0
1858987,1301775,10.994611396587166,0,0.7002604106430007,357,3,1,5,0
1748459,426794,14.024032761106747,0,0.24409723076148768,404,3,0,1,0
1979122,986197,8.832153659472517,1,0.4983002563763123,565,2,1,2,0
940829,433100,7.16332777630827,1,0.46033870129428406,821,3,0,2,0
1793445,165598,9.425773459328154,0,0.0923351427002222,795,3,0,2,0
1861793,300100,5.4836271104878085,0,0.16118870357768023,552,0,0,4,0
485195,832877,13.204875844802748,0,1.7165819928070158,594,0,1,5,0
775762,758521,13.263408109501867,0,0.9777754001871708,457,3,0,1,0
816036,826676,10.880004634296284,0,1.013038640452137,848,3,0,1,0
1374571,183241,8.531028889383894,1,0.13330777384362102,366,0,1,2,0
1494266,1251700,12.997833644457835,1,0.8376687952479679,598,3,0,5,0
1580346,1303499,10.546870247883671,1,0.8248187422248039,762,3,1,5,0
993392,58036,13.259323085500162,1,0.05842205292573324,400,1,1,3,0
628988,995238,11.314587925830207,0,1.5822845586879242,355,3,1,5,0
380553,1252821,12.844054732127972,1,3.292106487138454,631,2,0,5,0
760696,1033825,10.985629932177599,0,1.3590514476216518,692,1,0,1,0
1080438,252747,9.141410682156662,0,0.23393012833684118,680,2,1,5,1
1508144,593088,14.579458599261375,0,0.393256877327364,391,3,1,5,0
519278,1386092,10.411138248788447,0,2.66926771401831,746,0,1,1,0
1400139,1422236,11.050895185405384,0,1.0157820045009818,408,1,0,5,0
1905277,900350,7.204876394147492,0,0.4725559590547726,616,0,1,1,0
899983,982477,11.256507894272765,0,1.0916617313882595,467,1,1,3,0
1863191,1431875,10.716076494829439,1,0.7685068251188418,734,0,1,4,0
593554,805600,6.848383979470249,0,1.3572480347196716,741,1,0,1,0
1451079,1158076,5.595870973531437,1,0.7980792224268975,517,1,1,1,0
1391902,217647,11.043593197147711,1,0.15636661201722535,521,2,0,5,0
1955796,286527,12.636922693503205,0,0.1465014756140211,827,0,0,1,0
1259920,485477,10.234013709220083,0,0.3853236713442123,577,2,1,2,0
594966,602004,7.267726253196457,1,1.0118292473855648,868,2,1,2,0
1840821,1495028,11.665219766930349,1,0.8121528383259426,873,0,1,3,0
305423,52352,5.801057266096023,1,0.17140817816601894,765,1,0,1,0
520197,183004,9.418337048019545,1,0.35179749210395295,883,2,0,5,1
664071,912881,6.633667583984202,0,1.3746737924107513,329,0,0,5,0
871256,836261,6.844590510598834,0,0.9598338490638801,658,1,1,4,0
386833,1447556,7.0229394915820365,0,3.7420695752430637,587,2,0,3,0
917912,710858,8.867070570439779,1,0.7744293570625507,385,2,1,5,0
975435,781478,5.511502056203977,0,0.8011584575087013,533,2,1,4,0
277454,100098,8.977934409290981,1,0.36077331737873664,612,1,1,5,0
1506170,1031890,10.117074471147008,0,0.6851085866801224,664,2,0,4,0
1760473,424313,9.832942849663251,1,0.24102215711345756,568,1,0,2,0
1601320,714929,8.827841004030406,0,0.44646229360777356,430,3,0,2,0
1109164,297199,13.391466080707525,0,0.2679486532199026,650,2,1,5,0
1764718,176060,6.453266924205041,1,0.09976664826901523,479,3,0,3,0
1145439,1286530,10.05696743781374,1,1.1231763542187756,779,0,0,1,0
237641,180544,5.620414169565543,1,0.7597342209467222,462,2,1,3,0
1802575,574628,5.711556788779097,1,0.31878174278462756,395,0,1,3,0
1617616,749309,10.738658496770963,1,0.4632180937874007,809,0,0,1,0
1916118,656590,10.66018424887821,0,0.34266678774480486,664,0,1,2,0
812121,1029947,13.78033512844457,1,1.268218652146663,652,3,0,2,0
518420,797028,10.578736756600732,0,1.5374175379036303,735,1,1,1,0
481685,517243,14.597910204048501,0,1.0738200276114058,382,3,1,4,0
1724102,574426,5.4869484839992975,0,0.33317402334664653,524,3,0,3,0
1293389,443574,5.9800768478074104,0,0.3429548264288625,711,0,1,5,1
1941134,518466,5.440658615703814,0,0.2670943891560294,417,2,1,2,0
864180,921808,6.8527685033354,1,1.066685181327964,781,1,1,5,0
486214,206951,10.41270110941678,1,0.4256376821728704,491,0,0,1,0
1128626,917964,11.45572181427428,0,0.8133464938783973,890,1,1,5,0
542703,892210,5.455851579486688,0,1.6440115495952667,889,3,1,5,0
404615,612060,14.459708898455993,1,1.512697255415642,406,1,0,3,0
1725233,1157054,13.42165376650381,1,0.6706653536073098,681,1,0,1,0
1814650,601050,7.966124821570931,0,0.33122089659162923,689,2,1,5,1
1998870,1242931,5.77187530226468,1,0.6218168265069764,543,0,1,2,0
599953,744780,6.6988707321905725,1,1.241397242784018,884,1,1,1,0
1171741,892000,6.269444137549726,1,0.761260380920357,767,1,0,2,0
1038003,921522,6.232837792989469,0,0.8877835613191869,837,3,1,4,0
1536230,893601,10.185616886657339,1,0.5816843831978284,509,3,0,5,0
481570,649253,7.458474424934003,0,1.348200676952468,372,1,0,1,0
1285841,227912,8.581397165291445,0,0.17724742017092315,608,0,1,2,0
1497897,225767,14.895053333843224,0,0.15072264648370348,889,1,1,5,1
266150,286281,11.843142489253449,0,1.0756377982340786,485,1,0,3,0
1860176,134754,14.489806670470013,0,0.07244153241413716,552,2,1,2,0
1338189,652276,6.4255655503311555,1,0.4874318948967597,312,0,1,2,0
537054,557732,8.821394748325693,0,1.0385026459164255,598,2,0,4,0
321826,200023,10.547318032823544,0,0.621525296278113,375,0,1,3,0
759723,130388,5.76758061888738,0,0.171625710949912,350,0,0,4,0
650348,289779,5.041874436279579,1,0.44557529199751517,448,0,1,3,0
1458593,928453,11.704343337969174,1,0.6365401451947185,421,2,0,2,0
1199554,954850,11.418195168014353,1,0.7960041815541443,510,2,0,4,0
334055,256846,9.107888099996117,1,0.7688733891125713,579,2,1,5,0
690457,744335,9.896440760320326,1,1.0780323756584407,837,3,0,3,0
876022,1085354,9.154430005920897,1,1.2389574691046572,455,2,0,2,0
1009942,1230788,5.240050448448889,1,1.218671963340469,537,3,1,1,0
1982123,838140,8.353716062174623,0,0.42284964152073307,675,3,1,3,1
896358,1257956,6.770822553972899,0,1.403408013316108,381,3,1,3,0
1698638,1143365,5.984241891013688,1,0.6731069244889141,791,1,0,5,0
1342647,76086,14.567204338893498,0,0.05666865527573517,655,1,0,3,0
1555267,1377579,10.993597250421656,0,0.8857508067746567,572,1,0,3,0
1041052,581972,12.286562842366028,1,0.5590229882849271,879,3,1,5,1
346389,1189664,8.153637432661174,0,3.434473958468658,343,3,0,5,0
1888472,444423,8.931471294940152,0,0.23533470445947835,872,0,0,4,0
469708,640381,7.369239938967235,1,1.363359789486234,422,3,1,2,0
1931281,1259337,5.969656709654247,0,0.6520734165561615,648,1,0,2,0
838112,885083,6.790316374415838,1,1.056043822305372,629,3,1,4,0
1211727,1223650,12.975140452964858,1,1.0098396751083372,708,3,1,2,0
454444,939497,11.77545805183776,0,2.067354833598859,622,0,1,3,0
803561,180351,10.46928875985477,0,0.2244397127287163,410,3,0,4,0
1061291,88635,9.75089872866768,0,0.08351620808995837,388,2,0,4,0
411837,1023619,14.224342836561245,1,2.485495475151577,732,0,0,2,0
310017,1193647,5.727349477786684,1,3.8502630500908013,398,3,1,1,0
323618,1045909,7.8060081323791595,1,3.2319246766249097,838,3,1,2,0
659297,914950,8.499378535707141,0,1.387766059909267,900,0,1,1,0
1373917,1466953,12.824258122127878,0,1.0677158809447733,445,3,0,4,0
1220154,940083,14.925146201619713,1,0.7704625809528961,556,1,0,1,0
1015862,647093,7.406705147571531,0,0.6369890792253279,488,2,0,3,0
1979468,471280,13.743073341370806,0,0.2380841721108904,539,2,0,5,0
752076,959245,13.306227604317913,1,1.2754628521585585,802,1,0,1,0
950865,391207,7.246573976417666,1,0.4114222313367302,570,3,1,5,0
641759,1363174,8.993325801992226,0,2.124121360199078,819,3,0,3,0
1082554,1381598,9.096728692925192,1,1.276239337714331,849,2,1,5,0
1812838,1280746,14.782206685265583,0,0.7064867351633185,413,3,1,3,0
1093741,243226,6.808919013788984,1,0.22237988701164169,638,2,0,5,0
740659,1242639,12.99157971104782,1,1.677747789468568,867,2,1,5,0
622845,642632,8.341927141731098,1,1.0317687386107297,658,1,0,2,0
906544,610881,12.308703457761604,0,0.6738569777087489,633,2,0,1,0
524060,610592,9.200110042956629,0,1.165118497881922,468,3,1,5,0
1846836,1212189,10.7835976311654,1,0.6563598500354119,638,3,0,4,0
1441835,464299,13.326117733261311,1,0.3220195098606983,560,0,0,2,0
475128,334334,13.041655649838841,1,0.7036714316984055,498,3,1,1,0
1019471,471614,13.664231835397002,0,0.4626065871417627,510,0,1,2,0
809719,1281619,5.59617325344659,1,1.582794772013501,586,2,1,1,0
1070123,1249151,11.920505530397449,1,1.1672966565525644,771,3,1,3,0
1045038,175438,6.3998737672176285,1,0.167877148964918,781,1,1,5,1
1652408,1072892,9.15818568018411,1,0.6492900058581174,322,1,1,4,0
1089097,844448,10.485884150546884,0,0.7753652796766496,859,1,0,2,0
1878237,314528,9.027394847468308,0,0.16745916516392767,408,2,0,2,0
1429720,1291968,10.196116758030076,1,0.9036510645441065,595,2,0,2,0
450195,458288,14.965263087986191,0,1.0179766545608013,305,0,1,2,0
1392324,152239,6.352173137128547,0,0.1093416474900957,849,1,0,5,0
1652608,685719,11.754560453364256,0,0.4149314295949191,502,0,1,1,0
232733,754293,8.960009663856152,1,3.241022974825229,624,0,0,5,0
1989616,858258,6.330097989073288,0,0.4313686661144663,543,3,1,3,0
726338,380170,6.587367633743096,0,0.5234064581503377,626,3,0,5,0
309996,171668,14.49273106245617,0,0.5537748874179022,346,1,1,5,0
758221,816988,13.796014967117621,1,1.0775064262266543,890,2,1,3,0
749239,598333,14.070419604150219,1,0.7985876335855449,312,3,1,5,0
756701,231948,14.915327758273865,0,0.3065252986318242,679,2,1,1,0
1414449,535662,7.083153900085179,0,0.3787071856249324,664,0,0,4,0
1959555,664390,8.554393373640618,1,0.339051468318062,641,0,0,3,0
1150417,364063,11.692190299248667,1,0.31646176994950526,520,0,1,2,0
1099005,1256751,9.838025398606472,0,1.1435352887384498,372,0,1,1,0
1236580,299877,9.183895333783335,0,0.24250513513076388,345,1,1,4,0
633816,1003692,8.578112493355931,1,1.5835699950774358,803,0,0,1,0
1961711,1235493,10.937806319434522,1,0.6298037784362732,573,3,1,1,0
1470464,267770,10.75593428640082,0,0.18209898372214484,854,0,1,2,0
985332,692613,6.614578340642401,1,0.7029234816285272,507,2,0,4,0
1994029,727673,9.717398375184391,0,0.3649259865327937,423,3,1,1,0
967950,994447,10.534717762098499,0,1.027374347848546,309,2,1,2,0
366472,390093,10.702869387313905,0,1.0644551289048003,628,2,0,3,0
597710,1411871,7.101071929123518,1,2.36213381071088,486,1,1,2,0
411760,1072145,12.422713922522867,0,2.6038104721196813,842,1,1,5,0
322744,655730,5.251990948210697,0,2.031734129836651,359,2,0,2,0
1978627,1148423,8.548318555431626,1,0.580414095228661,741,2,1,2,0
1750522,1157229,12.802126485356336,1,0.6610765246023758,516,0,0,2,0
1291577,368766,10.638929210554023,0,0.2855160784064752,301,3,1,1,0
791652,1388530,7.611624325108602,0,1.753965126090757,835,0,1,4,0
1111420,1176418,11.949531193430477,1,1.0584819420201184,655,1,1,2,0
1031460,322647,10.673909441560735,1,0.31280611948112386,464,1,1,2,0
438506,134761,12.962436094563872,1,0.3073184859500212,390,0,1,5,0
953019,848022,12.350251861898233,0,0.8898269604278614,466,3,0,5,0
630789,716246,11.101079220362347,0,1.1354763637286003,506,2,1,3,0
1904742,980370,9.88177675310814,0,0.514699628611119,581,0,1,3,0
1110775,378768,6.331821256675234,1,0.3409943507911143,364,1,0,5,0
1960574,738152,7.613330178853838,0,0.37649790316509346,815,3,0,4,0
1901165,452980,9.190994729170853,1,0.23826443259790708,456,1,1,3,0
1112727,1088336,10.992992870063887,0,0.9780799782875764,605,3,0,4,0
699722,831198,10.13707855215305,1,1.1878974792846302,694,3,1,5,0
1933693,1218932,7.881845259595295,0,0.6303647993761161,373,3,0,3,0
758924,1315804,5.0646435778971055,0,1.7337757140372423,486,0,0,2,0
1984033,92727,9.962392219008139,1,0.04673662182030239,873,0,1,5,1
379352,390615,7.856259885622431,1,1.0296901031232206,636,0,0,3,0
1010694,691211,12.346083007105351,0,0.6838974011916564,867,3,1,4,0
393283,1499087,5.239462652704835,1,3.8117259072983067,539,3,0,4,0
1172346,484376,10.848278113057908,1,0.41316812613341114,832,1,0,3,1
1115015,61390,14.414742375060655,0,0.05505755527952539,440,2,0,4,0
1698771,681040,6.744092671114995,1,0.40090159297515676,564,0,1,3,0
1198974,987635,9.716494907505954,0,0.8237334587739183,438,3,1,3,0
631413,1455474,5.914219918171382,0,2.305106166645286,758,1,0,4,0
1552564,1436689,11.256819122613527,1,0.9253653955650137,369,1,1,1,0
526898,1019831,10.505316805962256,1,1.9355378080767056,684,1,1,2,0
1151661,799078,9.073655242128323,0,0.6938482765327644,497,0,1,5,0
1063561,1437784,10.213770214737412,0,1.3518585205738083,504,0,0,2,0
502186,71281,13.965746584690102,0,0.1419414320590379,867,2,1,5,1
1310241,104189,6.96294302311067,0,0.07951895872591379,730,1,0,5,0
1495160,312093,5.225645117053473,0,0.20873551994435377,624,0,0,2,0
1365529,1409231,13.61664884699101,0,1.03200371431145,741,1,0,3,0
676072,412462,10.771170823879064,1,0.6100859080097978,587,3,0,4,0
1931312,444597,13.906584554618425,1,0.2302046484462376,525,1,0,1,0
1226553,856242,10.969452234131726,1,0.6980880565291512,363,2,1,1,0
1435202,1347991,13.101610899597025,0,0.9392343377447914,859,0,1,1,0
345271,729682,9.29673363355148,1,2.11336023008014,797,3,0,2,0
318533,1140445,12.498599312882687,0,3.5803040815237352,359,0,1,2,0
1168452,607243,14.13041466889856,0,0.5196987124845522,696,3,1,3,1
1846645,60207,10.721229637222063,1,0.03260345112352401,556,1,1,1,0
1714542,268401,6.807851505623796,0,0.1565438466949191,876,1,1,3,1
266262,1035132,7.6879761503019814,0,3.8876445005295537,538,2,1,1,0
1033032,209292,6.986445768974058,0,0.20259972585553981,337,2,1,2,0
276898,546762,7.46857027595733,0,1.9745971440747134,324,3,1,4,0
655699,1303733,8.064154493510364,0,1.9883101850086702,709,2,0,4,0
1397945,1120607,10.551337867531885,0,0.801610220716838,760,2,0,4,0
754736,513937,10.879916294638328,1,0.6809493650760001,870,2,0,4,0
488316,917239,9.26499747241861,0,1.8783717920363043,716,2,1,5,0
1256233,645600,11.154207798208354,0,0.5139174022653441,656,1,1,1,0
677602,634054,5.8157492561136594,0,0.9357321849699382,682,2,0,4,0
1144189,1242097,5.8778823705816,0,1.0855697791186596,457,1,1,5,0
1239504,401977,6.7182946035765845,1,0.3243047218887555,868,1,1,5,1
574999,237771,10.180774980403449,1,0.41351550176609003,732,0,0,5,1
1932767,287199,7.139946786983136,0,0.14859473490596642,347,1,0,3,0
207906,1048757,7.832844034925773,0,5.044380633555549,627,1,0,3,0
1572133,810129,9.00312836172994,0,0.5153056388995079,732,2,1,5,1
1826892,685329,13.118661240103798,1,0.3751338338555317,730,1,1,4,1
993719,690473,5.138621359128601,1,0.6948372729111549,355,3,1,1,0
1544380,227164,11.493788202366224,1,0.14709074191584973,876,2,0,2,0
1717550,801518,11.688765310406854,1,0.4666635614683706,567,2,0,3,0
1046936,563313,12.986557803566365,0,0.5380586778943508,368,2,1,4,0
915080,1092726,14.327529390603132,1,1.1941316606198364,900,0,0,4,0
1875843,1167063,5.201378489492898,1,0.6221538796157248,748,2,0,2,0
234701,198694,6.537837055132162,0,0.8465835254217068,556,1,1,2,0
1331876,173853,13.861712940559931,0,0.13053242193717735,789,3,0,4,0
965537,1413837,9.585185621870153,1,1.4643012126930401,348,2,0,2,0
1921610,285062,10.645906389334634,1,0.14834539786949485,615,2,0,4,0
283560,283077,11.630272037231475,1,0.9982966567922132,712,3,1,2,0
442615,937516,11.790666044956374,1,2.1181297515899824,733,2,1,2,0
243642,1122358,14.317404033165083,0,4.606586713292454,301,0,0,4,0
717083,704224,14.969494174116697,0,0.9820676267600822,444,1,1,5,0
691036,203245,12.201574609309402,1,0.2941163702035784,665,3,1,4,1
527304,1220834,7.872212092051508,1,2.315237510051128,719,3,1,1,0
565464,504418,13.797524022943437,1,0.8920426410876732,872,0,0,2,0
